;conc;compound;cbkid;site;plateWell;Count_nuclei;ObjectNumber_cells
902;0.1;[dmso];[dmso];5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F20;253.0;101.5
903;0.1;[dmso];[dmso];6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F20;259.0;115.0
904;0.1;[dmso];[dmso];8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F20;162.0;52.0
905;0.1;[dmso];[dmso];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F20;122.0;45.0
906;0.333;Paclit;Paclitaxel;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;112.0;39.0
907;0.333;Paclit;Paclitaxel;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;80.0;36.0
908;0.333;Paclit;Paclitaxel;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;153.0;43.0
909;0.333;Paclit;Paclitaxel;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;66.0;24.0
910;0.333;Paclit;Paclitaxel;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;59.0;20.0
911;0.333;Paclit;Paclitaxel;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;91.0;27.0
912;0.333;Paclit;Paclitaxel;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;63.0;28.0
913;0.333;Paclit;Paclitaxel;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;42.0;12.0
914;0.333;Paclit;Paclitaxel;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F21;45.0;16.0
915;0.0333;Olapar;Olaparib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;208.0;78.0
916;0.0333;Olapar;Olaparib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;119.0;39.0
917;0.0333;Olapar;Olaparib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;142.0;50.0
918;0.0333;Olapar;Olaparib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;155.0;64.0
919;0.0333;Olapar;Olaparib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;115.0;46.0
920;0.0333;Olapar;Olaparib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;184.0;67.0
921;0.0333;Olapar;Olaparib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;125.0;42.0
922;0.0333;Olapar;Olaparib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;113.0;39.5
923;0.0333;Olapar;Olaparib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F22;175.0;67.0
924;0.1;Crizot;Crizotinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;213.0;97.0
925;0.1;Crizot;Crizotinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;157.0;72.0
926;0.1;Crizot;Crizotinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;153.0;76.5
927;0.1;Crizot;Crizotinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;224.0;79.0
928;0.1;Crizot;Crizotinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;166.0;61.0
929;0.1;Crizot;Crizotinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;109.0;38.0
930;0.1;Crizot;Crizotinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;104.0;37.0
931;0.1;Crizot;Crizotinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;107.0;48.0
932;0.1;Crizot;Crizotinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_F23;119.0;38.0
933;10.0;Olapar;Olaparib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;74.0;33.5
934;10.0;Olapar;Olaparib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;85.0;41.0
935;10.0;Olapar;Olaparib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;154.0;54.0
936;10.0;Olapar;Olaparib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;108.0;51.5
937;10.0;Olapar;Olaparib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;108.0;34.0
938;10.0;Olapar;Olaparib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;97.0;37.0
939;10.0;Olapar;Olaparib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;119.0;38.0
940;10.0;Olapar;Olaparib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;126.0;43.0
941;10.0;Olapar;Olaparib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G02;104.0;37.5
942;0.1;[dmso];[dmso];1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;231.0;77.5
943;0.1;[dmso];[dmso];2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;175.0;62.0
944;0.1;[dmso];[dmso];3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;245.0;100.0
945;0.1;[dmso];[dmso];4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;170.0;64.0
946;0.1;[dmso];[dmso];5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;109.0;33.0
947;0.1;[dmso];[dmso];6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;148.0;63.0
948;0.1;[dmso];[dmso];7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;52.0;19.0
949;0.1;[dmso];[dmso];8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;128.0;44.5
950;0.1;[dmso];[dmso];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G03;192.0;70.0
951;10.0;Paclit;Paclitaxel;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G04;79.0;32.0
952;10.0;Paclit;Paclitaxel;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G04;69.0;30.5
953;10.0;Paclit;Paclitaxel;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G04;56.0;19.0
954;10.0;Paclit;Paclitaxel;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G04;95.0;33.0
955;10.0;Paclit;Paclitaxel;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G04;70.0;28.0
956;10.0;Paclit;Paclitaxel;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G04;70.0;22.0
957;10.0;Paclit;Paclitaxel;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G04;67.0;24.0
958;10.0;Paclit;Paclitaxel;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G04;57.0;15.5
959;1.0;vemura;vemurafenib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;210.0;93.0
960;1.0;vemura;vemurafenib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;237.0;94.0
961;1.0;vemura;vemurafenib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;251.0;104.0
962;1.0;vemura;vemurafenib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;199.0;92.0
963;1.0;vemura;vemurafenib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;204.0;73.0
964;1.0;vemura;vemurafenib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;154.0;64.5
965;1.0;vemura;vemurafenib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;64.0;29.0
966;1.0;vemura;vemurafenib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;103.0;38.0
967;1.0;vemura;vemurafenib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G05;138.0;46.0
968;0.1;Palboc;Palbociclib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;163.0;71.5
969;0.1;Palboc;Palbociclib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;156.0;47.0
970;0.1;Palboc;Palbociclib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;182.0;66.0
971;0.1;Palboc;Palbociclib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;117.0;40.0
972;0.1;Palboc;Palbociclib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;121.0;43.0
973;0.1;Palboc;Palbociclib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;180.0;62.5
974;0.1;Palboc;Palbociclib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;60.0;23.5
975;0.1;Palboc;Palbociclib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;126.0;44.0
976;0.1;Palboc;Palbociclib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G06;118.0;45.0
977;0.00833;PD0325;PD0325901 (Mirdametinib);1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;156.0;65.0
978;0.00833;PD0325;PD0325901 (Mirdametinib);2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;197.0;64.0
979;0.00833;PD0325;PD0325901 (Mirdametinib);3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;271.0;96.0
980;0.00833;PD0325;PD0325901 (Mirdametinib);4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;170.0;65.0
981;0.00833;PD0325;PD0325901 (Mirdametinib);5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;197.0;80.0
982;0.00833;PD0325;PD0325901 (Mirdametinib);6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;105.0;33.5
983;0.00833;PD0325;PD0325901 (Mirdametinib);7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;130.0;45.0
984;0.00833;PD0325;PD0325901 (Mirdametinib);8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;107.0;40.5
985;0.00833;PD0325;PD0325901 (Mirdametinib);9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G07;139.0;60.0
986;1.0;5Z-7-O;5Z-7-Oxozeaenol;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;167.0;55.0
987;1.0;5Z-7-O;5Z-7-Oxozeaenol;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;137.0;46.0
988;1.0;5Z-7-O;5Z-7-Oxozeaenol;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;159.0;61.0
989;1.0;5Z-7-O;5Z-7-Oxozeaenol;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;104.0;40.5
990;1.0;5Z-7-O;5Z-7-Oxozeaenol;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;86.0;29.0
991;1.0;5Z-7-O;5Z-7-Oxozeaenol;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;107.0;39.0
992;1.0;5Z-7-O;5Z-7-Oxozeaenol;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;97.0;32.0
993;1.0;5Z-7-O;5Z-7-Oxozeaenol;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;133.0;38.0
994;1.0;5Z-7-O;5Z-7-Oxozeaenol;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G08;177.0;66.0
995;0.1;[dmso];[dmso];1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G09;189.0;60.0
996;0.1;[dmso];[dmso];3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G09;250.0;84.5
997;0.1;[dmso];[dmso];4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G09;187.0;54.0
998;0.1;[dmso];[dmso];5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G09;138.0;53.0
999;0.1;[dmso];[dmso];6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G09;152.0;61.5
1000;0.1;[dmso];[dmso];7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G09;217.0;70.0
1001;0.1;[dmso];[dmso];8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G09;170.0;49.5
1002;0.1;[dmso];[dmso];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G09;119.0;51.5
1003;0.333;Oxalip;Oxaliplatin;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;94.0;35.5
1004;0.333;Oxalip;Oxaliplatin;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;106.0;41.0
1005;0.333;Oxalip;Oxaliplatin;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;139.0;43.5
1006;0.333;Oxalip;Oxaliplatin;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;103.0;40.5
1007;0.333;Oxalip;Oxaliplatin;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;103.0;45.0
1008;0.333;Oxalip;Oxaliplatin;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;109.0;44.0
1009;0.333;Oxalip;Oxaliplatin;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;107.0;39.0
1010;0.333;Oxalip;Oxaliplatin;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;90.0;37.0
1011;0.333;Oxalip;Oxaliplatin;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G10;110.0;46.0
1012;0.0333;Temozo;Temozolomide;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G11;139.0;46.0
1013;0.0333;Temozo;Temozolomide;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G11;129.0;38.0
1014;0.0333;Temozo;Temozolomide;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G11;182.0;67.0
1015;0.0333;Temozo;Temozolomide;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G11;175.0;71.0
1016;0.0333;Temozo;Temozolomide;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G11;126.0;56.0
1017;0.0333;Temozo;Temozolomide;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G11;139.0;54.0
1018;0.0333;Temozo;Temozolomide;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G11;166.0;63.5
1019;0.0333;Temozo;Temozolomide;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G11;154.0;47.0
1020;10.0;PI-103;PI-103;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;65.0;28.5
1021;10.0;PI-103;PI-103;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;81.0;23.0
1022;10.0;PI-103;PI-103;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;81.0;29.0
1023;10.0;PI-103;PI-103;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;102.0;39.0
1024;10.0;PI-103;PI-103;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;94.0;38.0
1025;10.0;PI-103;PI-103;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;104.0;43.0
1026;10.0;PI-103;PI-103;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;89.0;34.0
1027;10.0;PI-103;PI-103;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;159.0;59.0
1028;10.0;PI-103;PI-103;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G12;141.0;43.0
1029;0.333;binime;binimetinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;95.0;31.0
1030;0.333;binime;binimetinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;191.0;70.5
1031;0.333;binime;binimetinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;110.0;40.0
1032;0.333;binime;binimetinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;89.0;33.5
1033;0.333;binime;binimetinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;122.0;40.5
1034;0.333;binime;binimetinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;149.0;74.0
1035;0.333;binime;binimetinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;86.0;36.0
1036;0.333;binime;binimetinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;130.0;44.0
1037;0.333;binime;binimetinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G13;155.0;52.5
1038;1.0;binime;binimetinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G14;81.0;22.0
1039;1.0;binime;binimetinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G14;10.0;28.0
1040;1.0;binime;binimetinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G14;52.0;22.5
1041;1.0;binime;binimetinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G14;125.0;44.0
1042;1.0;binime;binimetinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G14;129.0;61.0
1043;1.0;binime;binimetinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G14;91.0;36.0
1044;1.0;binime;binimetinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G14;95.0;30.0
1045;1.0;binime;binimetinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G14;86.0;26.0
1046;0.0333;PD0325;PD0325901 (Mirdametinib);1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;59.0;18.0
1047;0.0333;PD0325;PD0325901 (Mirdametinib);2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;160.0;61.5
1048;0.0333;PD0325;PD0325901 (Mirdametinib);3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;69.0;31.5
1049;0.0333;PD0325;PD0325901 (Mirdametinib);4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;150.0;57.0
1050;0.0333;PD0325;PD0325901 (Mirdametinib);5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;163.0;55.5
1051;0.0333;PD0325;PD0325901 (Mirdametinib);6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;110.0;40.0
1052;0.0333;PD0325;PD0325901 (Mirdametinib);7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;176.0;93.0
1053;0.0333;PD0325;PD0325901 (Mirdametinib);8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;154.0;60.0
1054;0.0333;PD0325;PD0325901 (Mirdametinib);9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G15;178.0;76.5
1055;0.333;Gefiti;Gefitinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G16;139.0;61.0
1056;0.333;Gefiti;Gefitinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G16;89.0;32.5
1057;0.333;Gefiti;Gefitinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G16;180.0;65.0
1058;0.333;Gefiti;Gefitinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G16;102.0;35.5
1059;0.333;Gefiti;Gefitinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G16;121.0;38.5
1060;0.333;Gefiti;Gefitinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G16;175.0;32.5
1061;0.333;Gefiti;Gefitinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G16;123.0;44.5
1062;0.333;Gefiti;Gefitinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G16;254.0;87.0
1063;10.0;Oxalip;Oxaliplatin;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;54.0;19.0
1064;10.0;Oxalip;Oxaliplatin;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;61.0;23.0
1065;10.0;Oxalip;Oxaliplatin;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;68.0;26.0
1066;10.0;Oxalip;Oxaliplatin;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;114.0;40.0
1067;10.0;Oxalip;Oxaliplatin;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;69.0;26.0
1068;10.0;Oxalip;Oxaliplatin;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;63.0;25.0
1069;10.0;Oxalip;Oxaliplatin;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;53.0;26.0
1070;10.0;Oxalip;Oxaliplatin;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;81.0;27.5
1071;10.0;Oxalip;Oxaliplatin;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G17;86.0;35.0
1072;0.333;Encora;Encorafenib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;91.0;35.0
1073;0.333;Encora;Encorafenib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;200.0;86.0
1074;0.333;Encora;Encorafenib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;205.0;94.5
1075;0.333;Encora;Encorafenib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;199.0;61.0
1076;0.333;Encora;Encorafenib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;150.0;56.0
1077;0.333;Encora;Encorafenib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;198.0;70.0
1078;0.333;Encora;Encorafenib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;149.0;57.5
1079;0.333;Encora;Encorafenib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;197.0;88.0
1080;0.333;Encora;Encorafenib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G18;229.0;67.5
1081;10.0;vemura;vemurafenib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;133.0;63.0
1082;10.0;vemura;vemurafenib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;220.0;80.5
1083;10.0;vemura;vemurafenib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;197.0;82.0
1084;10.0;vemura;vemurafenib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;165.0;55.5
1085;10.0;vemura;vemurafenib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;180.0;65.0
1086;10.0;vemura;vemurafenib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;224.0;89.5
1087;10.0;vemura;vemurafenib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;188.0;80.0
1088;10.0;vemura;vemurafenib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;281.0;93.0
1089;10.0;vemura;vemurafenib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G19;242.0;95.0
1090;0.0333;alpeli;alpelisib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;70.0;27.0
1091;0.0333;alpeli;alpelisib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;118.0;31.0
1092;0.0333;alpeli;alpelisib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;118.0;39.0
1093;0.0333;alpeli;alpelisib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;158.0;55.0
1094;0.0333;alpeli;alpelisib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;154.0;59.0
1095;0.0333;alpeli;alpelisib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;205.0;90.5
1096;0.0333;alpeli;alpelisib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;214.0;104.0
1097;0.0333;alpeli;alpelisib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;172.0;62.5
1098;0.0333;alpeli;alpelisib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G20;240.0;85.0
1099;0.333;cobime;cobimetinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;36.0;9.0
1100;0.333;cobime;cobimetinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;30.0;14.0
1101;0.333;cobime;cobimetinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;97.0;32.5
1102;0.333;cobime;cobimetinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;125.0;47.0
1103;0.333;cobime;cobimetinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;91.0;32.0
1104;0.333;cobime;cobimetinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;129.0;41.5
1105;0.333;cobime;cobimetinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;136.0;37.0
1106;0.333;cobime;cobimetinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;142.0;56.0
1107;0.333;cobime;cobimetinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G21;201.0;75.0
1108;2.5;[flup];[flup];1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;47.0;17.0
1109;2.5;[flup];[flup];2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;107.0;49.5
1110;2.5;[flup];[flup];3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;168.0;53.0
1111;2.5;[flup];[flup];4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;96.0;36.0
1112;2.5;[flup];[flup];5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;172.0;56.0
1113;2.5;[flup];[flup];6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;214.0;79.0
1114;2.5;[flup];[flup];7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;177.0;63.0
1115;2.5;[flup];[flup];8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;199.0;80.5
1116;2.5;[flup];[flup];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G22;205.0;72.0
1117;1.0;triflu;trifluridine;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;177.0;70.0
1118;1.0;triflu;trifluridine;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;102.0;47.0
1119;1.0;triflu;trifluridine;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;12.0;5.0
1120;1.0;triflu;trifluridine;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;198.0;60.0
1121;1.0;triflu;trifluridine;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;160.0;59.0
1122;1.0;triflu;trifluridine;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;106.0;42.0
1123;1.0;triflu;trifluridine;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;101.0;52.0
1124;1.0;triflu;trifluridine;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;86.0;36.0
1125;1.0;triflu;trifluridine;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_G23;163.0;92.0
1126;0.1;PI-103;PI-103;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_H02;89.0;27.5
1127;0.1;PI-103;PI-103;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_H02;109.0;49.0
1128;0.1;PI-103;PI-103;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_H02;192.0;62.0
1129;0.1;PI-103;PI-103;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_H02;162.0;61.0
1130;0.1;PI-103;PI-103;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_H02;96.0;37.0
1131;0.1;PI-103;PI-103;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_H02;106.0;53.5
1132;0.1;PI-103;PI-103;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_H02;181.0;73.5
1133;0.1;PI-103;PI-103;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_H02;139.0;54.0
