Files	barcode	Annotation Type	compartment	well_id	z_plane	channel	source image
results/PB000137/segmentation/cell_segmented_C08_5.npy	PB000137	Segmentation masks	cell	C08	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C08-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C08_6.npy	PB000137	Segmentation masks	cell	C08	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C08-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C08_7.npy	PB000137	Segmentation masks	cell	C08	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C08-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C08_8.npy	PB000137	Segmentation masks	cell	C08	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C08-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C08_9.npy	PB000137	Segmentation masks	cell	C08	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C08-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_0.npy	PB000137	Segmentation masks	cell	C09	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_1.npy	PB000137	Segmentation masks	cell	C09	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_10.npy	PB000137	Segmentation masks	cell	C09	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_11.npy	PB000137	Segmentation masks	cell	C09	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_12.npy	PB000137	Segmentation masks	cell	C09	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_13.npy	PB000137	Segmentation masks	cell	C09	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_14.npy	PB000137	Segmentation masks	cell	C09	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_15.npy	PB000137	Segmentation masks	cell	C09	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_2.npy	PB000137	Segmentation masks	cell	C09	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_3.npy	PB000137	Segmentation masks	cell	C09	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_4.npy	PB000137	Segmentation masks	cell	C09	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_5.npy	PB000137	Segmentation masks	cell	C09	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_6.npy	PB000137	Segmentation masks	cell	C09	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_7.npy	PB000137	Segmentation masks	cell	C09	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_8.npy	PB000137	Segmentation masks	cell	C09	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C09_9.npy	PB000137	Segmentation masks	cell	C09	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C09-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_0.npy	PB000137	Segmentation masks	cell	C10	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_1.npy	PB000137	Segmentation masks	cell	C10	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_10.npy	PB000137	Segmentation masks	cell	C10	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_11.npy	PB000137	Segmentation masks	cell	C10	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_12.npy	PB000137	Segmentation masks	cell	C10	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_13.npy	PB000137	Segmentation masks	cell	C10	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_14.npy	PB000137	Segmentation masks	cell	C10	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_15.npy	PB000137	Segmentation masks	cell	C10	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_2.npy	PB000137	Segmentation masks	cell	C10	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_3.npy	PB000137	Segmentation masks	cell	C10	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_4.npy	PB000137	Segmentation masks	cell	C10	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_5.npy	PB000137	Segmentation masks	cell	C10	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_6.npy	PB000137	Segmentation masks	cell	C10	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_7.npy	PB000137	Segmentation masks	cell	C10	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_8.npy	PB000137	Segmentation masks	cell	C10	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C10_9.npy	PB000137	Segmentation masks	cell	C10	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C10-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_0.npy	PB000137	Segmentation masks	cell	C11	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_1.npy	PB000137	Segmentation masks	cell	C11	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_10.npy	PB000137	Segmentation masks	cell	C11	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_11.npy	PB000137	Segmentation masks	cell	C11	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_12.npy	PB000137	Segmentation masks	cell	C11	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_13.npy	PB000137	Segmentation masks	cell	C11	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_14.npy	PB000137	Segmentation masks	cell	C11	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_15.npy	PB000137	Segmentation masks	cell	C11	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_2.npy	PB000137	Segmentation masks	cell	C11	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_3.npy	PB000137	Segmentation masks	cell	C11	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_4.npy	PB000137	Segmentation masks	cell	C11	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_5.npy	PB000137	Segmentation masks	cell	C11	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_6.npy	PB000137	Segmentation masks	cell	C11	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_7.npy	PB000137	Segmentation masks	cell	C11	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_8.npy	PB000137	Segmentation masks	cell	C11	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C11_9.npy	PB000137	Segmentation masks	cell	C11	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C11-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_0.npy	PB000137	Segmentation masks	cell	C12	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_1.npy	PB000137	Segmentation masks	cell	C12	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_10.npy	PB000137	Segmentation masks	cell	C12	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_11.npy	PB000137	Segmentation masks	cell	C12	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_12.npy	PB000137	Segmentation masks	cell	C12	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_13.npy	PB000137	Segmentation masks	cell	C12	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_14.npy	PB000137	Segmentation masks	cell	C12	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_15.npy	PB000137	Segmentation masks	cell	C12	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_2.npy	PB000137	Segmentation masks	cell	C12	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_3.npy	PB000137	Segmentation masks	cell	C12	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_4.npy	PB000137	Segmentation masks	cell	C12	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_5.npy	PB000137	Segmentation masks	cell	C12	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_6.npy	PB000137	Segmentation masks	cell	C12	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_7.npy	PB000137	Segmentation masks	cell	C12	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_8.npy	PB000137	Segmentation masks	cell	C12	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C12_9.npy	PB000137	Segmentation masks	cell	C12	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C12-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_0.npy	PB000137	Segmentation masks	cell	C13	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_1.npy	PB000137	Segmentation masks	cell	C13	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_10.npy	PB000137	Segmentation masks	cell	C13	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_11.npy	PB000137	Segmentation masks	cell	C13	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_12.npy	PB000137	Segmentation masks	cell	C13	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_13.npy	PB000137	Segmentation masks	cell	C13	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_14.npy	PB000137	Segmentation masks	cell	C13	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_15.npy	PB000137	Segmentation masks	cell	C13	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_2.npy	PB000137	Segmentation masks	cell	C13	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_3.npy	PB000137	Segmentation masks	cell	C13	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_4.npy	PB000137	Segmentation masks	cell	C13	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_5.npy	PB000137	Segmentation masks	cell	C13	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_6.npy	PB000137	Segmentation masks	cell	C13	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_7.npy	PB000137	Segmentation masks	cell	C13	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_8.npy	PB000137	Segmentation masks	cell	C13	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C13_9.npy	PB000137	Segmentation masks	cell	C13	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C13-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_0.npy	PB000137	Segmentation masks	cell	C14	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_1.npy	PB000137	Segmentation masks	cell	C14	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_10.npy	PB000137	Segmentation masks	cell	C14	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_11.npy	PB000137	Segmentation masks	cell	C14	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_12.npy	PB000137	Segmentation masks	cell	C14	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_13.npy	PB000137	Segmentation masks	cell	C14	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_14.npy	PB000137	Segmentation masks	cell	C14	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_15.npy	PB000137	Segmentation masks	cell	C14	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_2.npy	PB000137	Segmentation masks	cell	C14	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_3.npy	PB000137	Segmentation masks	cell	C14	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_4.npy	PB000137	Segmentation masks	cell	C14	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_5.npy	PB000137	Segmentation masks	cell	C14	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_6.npy	PB000137	Segmentation masks	cell	C14	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_7.npy	PB000137	Segmentation masks	cell	C14	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_8.npy	PB000137	Segmentation masks	cell	C14	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C14_9.npy	PB000137	Segmentation masks	cell	C14	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C14-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_0.npy	PB000137	Segmentation masks	cell	C15	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_1.npy	PB000137	Segmentation masks	cell	C15	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_10.npy	PB000137	Segmentation masks	cell	C15	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_11.npy	PB000137	Segmentation masks	cell	C15	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_12.npy	PB000137	Segmentation masks	cell	C15	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_13.npy	PB000137	Segmentation masks	cell	C15	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_14.npy	PB000137	Segmentation masks	cell	C15	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_15.npy	PB000137	Segmentation masks	cell	C15	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_2.npy	PB000137	Segmentation masks	cell	C15	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_3.npy	PB000137	Segmentation masks	cell	C15	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_4.npy	PB000137	Segmentation masks	cell	C15	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_5.npy	PB000137	Segmentation masks	cell	C15	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_6.npy	PB000137	Segmentation masks	cell	C15	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_7.npy	PB000137	Segmentation masks	cell	C15	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_8.npy	PB000137	Segmentation masks	cell	C15	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C15_9.npy	PB000137	Segmentation masks	cell	C15	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C15-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C16_0.npy	PB000137	Segmentation masks	cell	C16	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C16-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_C16_1.npy	PB000137	Segmentation masks	cell	C16	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-C16-z1-PHAandWGA.ome.tiff
